2021/10/17 23:00,61528.33
2021/10/17 22:00,61275.67
2021/10/17 21:00,60623.95
2021/10/17 20:00,59401.12
2021/10/17 19:00,60519.48
2021/10/17 18:00,60976.09
2021/10/17 17:00,61029.65
2021/10/17 16:00,60971.39
2021/10/17 15:00,60764.12
2021/10/17 14:00,61017.77
2021/10/17 13:00,61017.04
2021/10/17 12:00,60861.23
2021/10/17 11:00,60939.89
2021/10/17 10:00,61133.33
2021/10/17 09:00,61222.81
2021/10/17 08:00,60670.93
2021/10/17 07:00,60329.54
2021/10/17 06:00,60671.98
2021/10/17 05:00,60648.87
2021/10/17 04:00,60912.35
2021/10/17 03:00,61115.85
2021/10/17 02:00,61100
2021/10/17 01:00,61077.62
2021/10/17 00:00,60916.18
2021/10/16 23:00,60875.57
2021/10/16 22:00,60795.35
2021/10/16 21:00,60670.18
2021/10/16 20:00,61029
2021/10/16 19:00,60834.34
2021/10/16 18:00,61055.65
2021/10/16 17:00,60593.01
2021/10/16 16:00,60643.17
2021/10/16 15:00,60941.04
2021/10/16 14:00,60887.55
2021/10/16 13:00,61017.59
2021/10/16 12:00,60679.14
2021/10/16 11:00,61597.26
2021/10/16 10:00,61536.07
2021/10/16 09:00,61424.73
2021/10/16 08:00,61529.95
2021/10/16 07:00,61733.96
2021/10/16 06:00,61856
2021/10/16 05:00,62133.82
2021/10/16 04:00,61747.64
2021/10/16 03:00,61655.99
2021/10/16 02:00,61618.37
2021/10/16 01:00,61393.07
2021/10/16 00:00,61448.92
2021/10/15 23:00,61672.42
2021/10/15 22:00,61294.28
2021/10/15 21:00,61209.41
2021/10/15 20:00,62557.59
2021/10/15 19:00,61446.32
2021/10/15 18:00,61649.97
2021/10/15 17:00,61762
2021/10/15 16:00,61456.49
2021/10/15 15:00,60038.36
2021/10/15 14:00,60077.7
2021/10/15 13:00,59962.25
2021/10/15 12:00,59270.01
2021/10/15 11:00,59527.99
2021/10/15 10:00,59290.98
2021/10/15 09:00,59365
2021/10/15 08:00,58945.34
2021/10/15 07:00,59231.5
2021/10/15 06:00,59653.15
2021/10/15 05:00,59550.01
2021/10/15 04:00,59597.64
2021/10/15 03:00,59431.71
2021/10/15 02:00,59086.91
2021/10/15 01:00,57258.62
2021/10/15 00:00,57050.36
2021/10/14 23:00,57347.94
2021/10/14 22:00,57586.77
2021/10/14 21:00,57740.1
2021/10/14 20:00,57427.62
2021/10/14 19:00,57833.12
2021/10/14 18:00,58029.33
2021/10/14 17:00,57186.79
2021/10/14 16:00,57113.48
2021/10/14 15:00,57331.31
2021/10/14 14:00,57385.55
2021/10/14 13:00,57399.71
2021/10/14 12:00,57563.02
2021/10/14 11:00,57622.42
2021/10/14 10:00,57660.05
2021/10/14 09:00,57414.6
2021/10/14 08:00,57453.23
2021/10/14 07:00,57367.3
2021/10/14 06:00,57673.39
2021/10/14 05:00,57965.01
2021/10/14 04:00,57986.55
2021/10/14 03:00,58065.99
2021/10/14 02:00,58210.46
2021/10/14 01:00,58300.02
2021/10/14 00:00,57727.76
2021/10/13 23:00,57367
2021/10/13 22:00,57371.19
2021/10/13 21:00,57508.69
2021/10/13 20:00,56980.25
2021/10/13 19:00,57259.77
2021/10/13 18:00,56976.38
2021/10/13 17:00,56891.12
2021/10/13 16:00,56941.72
2021/10/13 15:00,56168.85
2021/10/13 14:00,55784.15
2021/10/13 13:00,54898.53
2021/10/13 12:00,55056.5
2021/10/13 11:00,55210.79
2021/10/13 10:00,54657.87
2021/10/13 09:00,54890.22
2021/10/13 08:00,54616.64
2021/10/13 07:00,54612.61
2021/10/13 06:00,55358.28
2021/10/13 05:00,55011.85
2021/10/13 04:00,56078.11
2021/10/13 03:00,56277.78
2021/10/13 02:00,56422.36
2021/10/13 01:00,56285.19
2021/10/13 00:00,56459.81
2021/10/12 23:00,55996.93
2021/10/12 22:00,56392.95
2021/10/12 21:00,56074.08
2021/10/12 20:00,55361.08
2021/10/12 19:00,55329.78
2021/10/12 18:00,55575.27
2021/10/12 17:00,55913.35
2021/10/12 16:00,55901.23
2021/10/12 15:00,56303.2
2021/10/12 14:00,56397.9
2021/10/12 13:00,56948.69
2021/10/12 12:00,56884.27
2021/10/12 11:00,57240.14
2021/10/12 10:00,57179
2021/10/12 09:00,56941.61
2021/10/12 08:00,57463.42
2021/10/12 07:00,57342.79
2021/10/12 06:00,57200
2021/10/12 05:00,57410.99
2021/10/12 04:00,56967.06
2021/10/12 03:00,56711.35
2021/10/12 02:00,56770
2021/10/12 01:00,57064.14
2021/10/12 00:00,56941.7
2021/10/11 23:00,57471.35
2021/10/11 22:00,57170.4
2021/10/11 21:00,57156.54
2021/10/11 20:00,57327.03
2021/10/11 19:00,57488.33
2021/10/11 18:00,57343.26
2021/10/11 17:00,57418.99
2021/10/11 16:00,57280
2021/10/11 15:00,57490.18
2021/10/11 14:00,57447.99
2021/10/11 13:00,57222.78
2021/10/11 12:00,56462.83
2021/10/11 11:00,56407.51
2021/10/11 10:00,56177.65
2021/10/11 09:00,56491.79
2021/10/11 08:00,56555
2021/10/11 07:00,56789.76
2021/10/11 06:00,56678.63
2021/10/11 05:00,56528.93
2021/10/11 04:00,56460
2021/10/11 03:00,56507.09
2021/10/11 02:00,55799.99
2021/10/11 01:00,55334.02
2021/10/11 00:00,55159.93
2021/10/10 23:00,54659
